STATION,NAME,DATE,TAVG,TMAX,TMIN
MUZAFFARABAD001,MUZAFFARABAD,1992-04-24,,29,14.5
MUZAFFARABAD001,MUZAFFARABAD,1992-04-25,,31.9,15.5
MUZAFFARABAD001,MUZAFFARABAD,1992-04-26,,32.8,16.7
MUZAFFARABAD001,MUZAFFARABAD,1992-04-27,,32.2,17.5
MUZAFFARABAD001,MUZAFFARABAD,1992-04-28,,34.2,18.4
MUZAFFARABAD001,MUZAFFARABAD,1992-04-29,,31,17.2
MUZAFFARABAD001,MUZAFFARABAD,1992-04-30,,31.4,16.7
MUZAFFARABAD001,MUZAFFARABAD,1992-05-01,,26.3,12.8
MUZAFFARABAD001,MUZAFFARABAD,1992-05-02,,27.8,13.8
MUZAFFARABAD001,MUZAFFARABAD,1992-05-03,,30.7,13.3
MUZAFFARABAD001,MUZAFFARABAD,1992-05-04,,23.9,15.5
MUZAFFARABAD001,MUZAFFARABAD,1992-05-05,,25.8,14.5
MUZAFFARABAD001,MUZAFFARABAD,1992-05-06,,27.2,15.1
MUZAFFARABAD001,MUZAFFARABAD,1992-05-07,,30.3,15.3
MUZAFFARABAD001,MUZAFFARABAD,1992-05-08,,31.2,16.5
MUZAFFARABAD001,MUZAFFARABAD,1992-05-09,,32.8,19
MUZAFFARABAD001,MUZAFFARABAD,1992-05-10,,31.2,16.4
MUZAFFARABAD001,MUZAFFARABAD,1992-05-11,,34.4,18.3
MUZAFFARABAD001,MUZAFFARABAD,1992-05-12,,36.2,19.9
MUZAFFARABAD001,MUZAFFARABAD,1992-05-13,,37.2,20.8
MUZAFFARABAD001,MUZAFFARABAD,1992-05-14,,34.4,20.3
MUZAFFARABAD001,MUZAFFARABAD,1992-05-15,,36.2,21.2
MUZAFFARABAD001,MUZAFFARABAD,1992-05-16,,29.7,18.7
MUZAFFARABAD001,MUZAFFARABAD,1992-05-17,,24.4,14.5
MUZAFFARABAD001,MUZAFFARABAD,1992-05-18,,26.7,14.7
MUZAFFARABAD001,MUZAFFARABAD,1992-05-19,,30.6,14.9
MUZAFFARABAD001,MUZAFFARABAD,1992-05-20,,31,14.1
MUZAFFARABAD001,MUZAFFARABAD,1992-05-21,,32.8,15.5
MUZAFFARABAD001,MUZAFFARABAD,1992-05-22,,32.5,16.3
MUZAFFARABAD001,MUZAFFARABAD,1992-05-23,,35.3,18.5
MUZAFFARABAD001,MUZAFFARABAD,1992-05-24,,37.2,19.7
MUZAFFARABAD001,MUZAFFARABAD,1992-05-25,,37.9,20
MUZAFFARABAD001,MUZAFFARABAD,1992-05-26,,38.3,19.2
MUZAFFARABAD001,MUZAFFARABAD,1992-05-27,,31.3,17.2
MUZAFFARABAD001,MUZAFFARABAD,1992-05-28,,25,14.9
MUZAFFARABAD001,MUZAFFARABAD,1992-05-29,,29.5,14.1
MUZAFFARABAD001,MUZAFFARABAD,1992-05-30,,22.4,13.5
MUZAFFARABAD001,MUZAFFARABAD,1992-05-31,,31.5,14.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-01,,32.5,16.7
MUZAFFARABAD001,MUZAFFARABAD,1992-06-02,,35.5,19.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-03,,35.8,19.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-04,,27.2,17.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-05,,37,21.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-06,,37.8,21.9
MUZAFFARABAD001,MUZAFFARABAD,1992-06-07,,37.2,18.2
MUZAFFARABAD001,MUZAFFARABAD,1992-06-08,,37.8,21.7
MUZAFFARABAD001,MUZAFFARABAD,1992-06-09,,35.6,18.3
MUZAFFARABAD001,MUZAFFARABAD,1992-06-10,,36.1,21.2
MUZAFFARABAD001,MUZAFFARABAD,1992-06-11,,37.6,20.8
MUZAFFARABAD001,MUZAFFARABAD,1992-06-12,,36.5,21.9
MUZAFFARABAD001,MUZAFFARABAD,1992-06-13,,32.8,17.5
MUZAFFARABAD001,MUZAFFARABAD,1992-06-14,,37.1,21.9
MUZAFFARABAD001,MUZAFFARABAD,1992-06-15,,38.5,18.7
MUZAFFARABAD001,MUZAFFARABAD,1992-06-16,,39.4,21.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-17,,41.2,22
MUZAFFARABAD001,MUZAFFARABAD,1992-06-18,,39.8,21.7
MUZAFFARABAD001,MUZAFFARABAD,1992-06-19,,41.9,23
MUZAFFARABAD001,MUZAFFARABAD,1992-06-20,,41.7,23.9
MUZAFFARABAD001,MUZAFFARABAD,1992-06-21,,41.5,24.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-22,,31.1,20.5
MUZAFFARABAD001,MUZAFFARABAD,1992-06-23,,32.2,19.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-24,,36.4,19.4
MUZAFFARABAD001,MUZAFFARABAD,1992-06-25,,37.7,21
MUZAFFARABAD001,MUZAFFARABAD,1992-06-26,,39.8,21.5
MUZAFFARABAD001,MUZAFFARABAD,1992-06-27,,40.8,21.1
MUZAFFARABAD001,MUZAFFARABAD,1992-06-28,,40,22.5
MUZAFFARABAD001,MUZAFFARABAD,1992-06-29,,38.4,19.5
MUZAFFARABAD001,MUZAFFARABAD,1992-06-30,,35.7,20.9
MUZAFFARABAD001,MUZAFFARABAD,1992-07-01,,34.5,19
MUZAFFARABAD001,MUZAFFARABAD,1992-07-02,,35,20.6
MUZAFFARABAD001,MUZAFFARABAD,1992-07-03,,28,19.4
MUZAFFARABAD001,MUZAFFARABAD,1992-07-04,,31.8,20
MUZAFFARABAD001,MUZAFFARABAD,1992-07-05,,36.5,21.5
MUZAFFARABAD001,MUZAFFARABAD,1992-07-06,,39,23.5
MUZAFFARABAD001,MUZAFFARABAD,1992-07-07,,40.5,23
MUZAFFARABAD001,MUZAFFARABAD,1992-07-08,,39.3,26
MUZAFFARABAD001,MUZAFFARABAD,1992-07-09,,40,20.7
MUZAFFARABAD001,MUZAFFARABAD,1992-07-10,,35.5,20.7
MUZAFFARABAD001,MUZAFFARABAD,1992-07-11,,31,17.6
MUZAFFARABAD001,MUZAFFARABAD,1992-07-12,,30.5,18.3
MUZAFFARABAD001,MUZAFFARABAD,1992-07-13,,35,22
MUZAFFARABAD001,MUZAFFARABAD,1992-07-14,,33.5,19.2
MUZAFFARABAD001,MUZAFFARABAD,1992-07-15,,25.8,19.4
MUZAFFARABAD001,MUZAFFARABAD,1992-07-16,,35,21
MUZAFFARABAD001,MUZAFFARABAD,1992-07-17,,37,22.2
MUZAFFARABAD001,MUZAFFARABAD,1992-07-18,,34.8,20.2
MUZAFFARABAD001,MUZAFFARABAD,1992-07-19,,33.8,20.5
MUZAFFARABAD001,MUZAFFARABAD,1992-07-20,,33.3,21.3
MUZAFFARABAD001,MUZAFFARABAD,1992-07-21,,32,21.6
MUZAFFARABAD001,MUZAFFARABAD,1992-07-22,,31.5,22.7
MUZAFFARABAD001,MUZAFFARABAD,1992-07-23,,33.5,23.5
MUZAFFARABAD001,MUZAFFARABAD,1992-07-24,,35.3,20.5
MUZAFFARABAD001,MUZAFFARABAD,1992-07-25,,32.6,21.7
MUZAFFARABAD001,MUZAFFARABAD,1992-07-26,,31,21.7
MUZAFFARABAD001,MUZAFFARABAD,1992-07-27,,34.5,23.9
MUZAFFARABAD001,MUZAFFARABAD,1992-07-28,,35.5,25
MUZAFFARABAD001,MUZAFFARABAD,1992-07-29,,35.5,24.6
MUZAFFARABAD001,MUZAFFARABAD,1992-07-30,,31.7,21
MUZAFFARABAD001,MUZAFFARABAD,1992-07-31,,27.9,21.1
MUZAFFARABAD001,MUZAFFARABAD,1992-08-01,,35,22.9
MUZAFFARABAD001,MUZAFFARABAD,1992-08-02,,36,26.5
MUZAFFARABAD001,MUZAFFARABAD,1992-08-03,,35,22.2
MUZAFFARABAD001,MUZAFFARABAD,1992-08-04,,29.2,22
MUZAFFARABAD001,MUZAFFARABAD,1992-08-05,,33.5,24
MUZAFFARABAD001,MUZAFFARABAD,1992-08-06,,32,21.8
MUZAFFARABAD001,MUZAFFARABAD,1992-08-07,,34.3,22.5
MUZAFFARABAD001,MUZAFFARABAD,1992-08-08,,35.6,21.7
MUZAFFARABAD001,MUZAFFARABAD,1992-08-09,,25.3,19.3
MUZAFFARABAD001,MUZAFFARABAD,1992-08-10,,32.4,20.3
MUZAFFARABAD001,MUZAFFARABAD,1992-08-11,,35,21.7
MUZAFFARABAD001,MUZAFFARABAD,1992-08-12,,34.2,22.2
MUZAFFARABAD001,MUZAFFARABAD,1992-08-13,,36,23.7
MUZAFFARABAD001,MUZAFFARABAD,1992-08-14,,36.1,25.5
MUZAFFARABAD001,MUZAFFARABAD,1992-08-15,,36,25
MUZAFFARABAD001,MUZAFFARABAD,1992-08-16,,35.5,24.5
MUZAFFARABAD001,MUZAFFARABAD,1992-08-17,,28.5,20.3
MUZAFFARABAD001,MUZAFFARABAD,1992-08-18,,29.2,20.2
MUZAFFARABAD001,MUZAFFARABAD,1992-08-19,,28.8,20.2
MUZAFFARABAD001,MUZAFFARABAD,1992-08-20,,33.5,21.1
MUZAFFARABAD001,MUZAFFARABAD,1992-08-21,,35.2,23.8
MUZAFFARABAD001,MUZAFFARABAD,1992-08-22,,34.2,21.8
MUZAFFARABAD001,MUZAFFARABAD,1992-08-23,,36,23.5
MUZAFFARABAD001,MUZAFFARABAD,1992-08-24,,36,24.6
MUZAFFARABAD001,MUZAFFARABAD,1992-08-25,,36.3,25.7
MUZAFFARABAD001,MUZAFFARABAD,1992-08-26,,36.1,25
MUZAFFARABAD001,MUZAFFARABAD,1992-08-27,,35.2,21.5
MUZAFFARABAD001,MUZAFFARABAD,1992-08-28,,30.2,21.5
MUZAFFARABAD001,MUZAFFARABAD,1992-08-29,,32.5,20.2
MUZAFFARABAD001,MUZAFFARABAD,1992-08-30,,34.8,22
MUZAFFARABAD001,MUZAFFARABAD,1992-08-31,,36,23.5
MUZAFFARABAD001,MUZAFFARABAD,1992-09-01,,36.5,24.8
MUZAFFARABAD001,MUZAFFARABAD,1992-09-02,,37,23.5
MUZAFFARABAD001,MUZAFFARABAD,1992-09-03,,30.8,21
MUZAFFARABAD001,MUZAFFARABAD,1992-09-04,,32.1,21
MUZAFFARABAD001,MUZAFFARABAD,1992-09-05,,32.8,21.5
MUZAFFARABAD001,MUZAFFARABAD,1992-09-06,,33,20.5
MUZAFFARABAD001,MUZAFFARABAD,1992-09-07,,32,20.6
MUZAFFARABAD001,MUZAFFARABAD,1992-09-08,,29,21.5
MUZAFFARABAD001,MUZAFFARABAD,1992-09-09,,24.5,17.6
MUZAFFARABAD001,MUZAFFARABAD,1992-09-10,,19,15.6
MUZAFFARABAD001,MUZAFFARABAD,1992-09-11,,21.5,16.8
MUZAFFARABAD001,MUZAFFARABAD,1992-09-12,,31.7,16.5
MUZAFFARABAD001,MUZAFFARABAD,1992-09-13,,33,16.8
MUZAFFARABAD001,MUZAFFARABAD,1992-09-14,,33,18
MUZAFFARABAD001,MUZAFFARABAD,1992-09-15,,31.4,17
MUZAFFARABAD001,MUZAFFARABAD,1992-09-16,,32.9,17.6
MUZAFFARABAD001,MUZAFFARABAD,1992-09-17,,27.2,17.1
MUZAFFARABAD001,MUZAFFARABAD,1992-09-18,,29.9,15.2
MUZAFFARABAD001,MUZAFFARABAD,1992-09-19,,32,16.6
MUZAFFARABAD001,MUZAFFARABAD,1992-09-20,,32.4,17.4
MUZAFFARABAD001,MUZAFFARABAD,1992-09-21,,32.3,16.4
MUZAFFARABAD001,MUZAFFARABAD,1992-09-22,,33.4,17.2
MUZAFFARABAD001,MUZAFFARABAD,1992-09-23,,34.2,16.4
MUZAFFARABAD001,MUZAFFARABAD,1992-09-24,,34.4,16.9
MUZAFFARABAD001,MUZAFFARABAD,1992-09-25,,33.9,17.2
MUZAFFARABAD001,MUZAFFARABAD,1992-09-26,,34.2,17.2
MUZAFFARABAD001,MUZAFFARABAD,1992-09-27,,34,17.4
MUZAFFARABAD001,MUZAFFARABAD,1992-09-28,,33.7,18.3
MUZAFFARABAD001,MUZAFFARABAD,1992-09-29,,33.8,18.7
MUZAFFARABAD001,MUZAFFARABAD,1992-09-30,,34.1,19.6
MUZAFFARABAD001,MUZAFFARABAD,1992-10-01,,33.3,20.1
MUZAFFARABAD001,MUZAFFARABAD,1992-10-02,,33.5,18.7
MUZAFFARABAD001,MUZAFFARABAD,1992-10-03,,28,15.8
MUZAFFARABAD001,MUZAFFARABAD,1992-10-04,,30,15.7
MUZAFFARABAD001,MUZAFFARABAD,1992-10-05,,32.8,15.9
MUZAFFARABAD001,MUZAFFARABAD,1992-10-06,,26.5,15.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-07,,22.5,13.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-08,,30.6,14.9
MUZAFFARABAD001,MUZAFFARABAD,1992-10-09,,21.9,16.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-10,,27.4,14.4
MUZAFFARABAD001,MUZAFFARABAD,1992-10-11,,31.8,13.9
MUZAFFARABAD001,MUZAFFARABAD,1992-10-12,,33.4,13.6
MUZAFFARABAD001,MUZAFFARABAD,1992-10-13,,32.2,13.2
MUZAFFARABAD001,MUZAFFARABAD,1992-10-14,,32,13
MUZAFFARABAD001,MUZAFFARABAD,1992-10-15,,32.5,13.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-16,,31.8,14.1
MUZAFFARABAD001,MUZAFFARABAD,1992-10-17,,31.4,14.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-18,,30.9,15.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-19,,24.4,11.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-20,,27.2,11.7
MUZAFFARABAD001,MUZAFFARABAD,1992-10-21,,30,11.8
MUZAFFARABAD001,MUZAFFARABAD,1992-10-22,,29,11.6
MUZAFFARABAD001,MUZAFFARABAD,1992-10-23,,29,11.1
MUZAFFARABAD001,MUZAFFARABAD,1992-10-24,,29.2,11.3
MUZAFFARABAD001,MUZAFFARABAD,1992-10-25,,28.9,12.1
MUZAFFARABAD001,MUZAFFARABAD,1992-10-26,,23.6,11
MUZAFFARABAD001,MUZAFFARABAD,1992-10-27,,28,10.4
MUZAFFARABAD001,MUZAFFARABAD,1992-10-28,,29.4,10.4
MUZAFFARABAD001,MUZAFFARABAD,1992-10-29,,29,10.5
MUZAFFARABAD001,MUZAFFARABAD,1992-10-30,,28.7,10.6
MUZAFFARABAD001,MUZAFFARABAD,1992-10-31,,29,11
MUZAFFARABAD001,MUZAFFARABAD,1992-11-01,,29.4,10.4
MUZAFFARABAD001,MUZAFFARABAD,1992-11-02,,29,10.5
MUZAFFARABAD001,MUZAFFARABAD,1992-11-03,,28.5,10
MUZAFFARABAD001,MUZAFFARABAD,1992-11-04,,27.8,10
MUZAFFARABAD001,MUZAFFARABAD,1992-11-05,,24,8.6
MUZAFFARABAD001,MUZAFFARABAD,1992-11-06,,26.7,7.4
MUZAFFARABAD001,MUZAFFARABAD,1992-11-07,,27.3,7.1
MUZAFFARABAD001,MUZAFFARABAD,1992-11-08,,28.5,6.6
MUZAFFARABAD001,MUZAFFARABAD,1992-11-09,,29,7
MUZAFFARABAD001,MUZAFFARABAD,1992-11-10,,27,7.4
MUZAFFARABAD001,MUZAFFARABAD,1992-11-11,,28.6,7.5
MUZAFFARABAD001,MUZAFFARABAD,1992-11-12,,27,8.5
MUZAFFARABAD001,MUZAFFARABAD,1992-11-13,,26.8,9
MUZAFFARABAD001,MUZAFFARABAD,1992-11-14,,26.7,9.5
MUZAFFARABAD001,MUZAFFARABAD,1992-11-15,,27,10
MUZAFFARABAD001,MUZAFFARABAD,1992-11-16,,27,10
MUZAFFARABAD001,MUZAFFARABAD,1992-11-17,,25,9
MUZAFFARABAD001,MUZAFFARABAD,1992-11-18,,25.1,10.5
MUZAFFARABAD001,MUZAFFARABAD,1992-11-19,,22.7,10
MUZAFFARABAD001,MUZAFFARABAD,1992-11-20,,13,7.5
MUZAFFARABAD001,MUZAFFARABAD,1992-11-21,,14.7,5.7
MUZAFFARABAD001,MUZAFFARABAD,1992-11-22,,21,5.5
MUZAFFARABAD001,MUZAFFARABAD,1992-11-23,,22,6.3
MUZAFFARABAD001,MUZAFFARABAD,1992-11-24,,23.7,6
MUZAFFARABAD001,MUZAFFARABAD,1992-11-25,,25.5,5.7
MUZAFFARABAD001,MUZAFFARABAD,1992-11-26,,26,6.4
MUZAFFARABAD001,MUZAFFARABAD,1992-11-27,,26,6.6
MUZAFFARABAD001,MUZAFFARABAD,1992-11-28,,21.5,6.6
MUZAFFARABAD001,MUZAFFARABAD,1992-11-29,,19.3,7.3
MUZAFFARABAD001,MUZAFFARABAD,1992-11-30,,23.2,6.4
MUZAFFARABAD001,MUZAFFARABAD,1992-12-01,,22.8,6.5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-02,,21,6
MUZAFFARABAD001,MUZAFFARABAD,1992-12-03,,21.5,6.2
MUZAFFARABAD001,MUZAFFARABAD,1992-12-04,,16.5,6.5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-05,,19,5.6
MUZAFFARABAD001,MUZAFFARABAD,1992-12-06,,19.6,6
MUZAFFARABAD001,MUZAFFARABAD,1992-12-07,,15.5,7
MUZAFFARABAD001,MUZAFFARABAD,1992-12-08,,20.5,7
MUZAFFARABAD001,MUZAFFARABAD,1992-12-09,,21.2,6.5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-10,,23,5.5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-11,,21.5,5.6
MUZAFFARABAD001,MUZAFFARABAD,1992-12-12,,14,6.6
MUZAFFARABAD001,MUZAFFARABAD,1992-12-13,,14,3.8
MUZAFFARABAD001,MUZAFFARABAD,1992-12-14,,20,3.5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-15,,22.2,4
MUZAFFARABAD001,MUZAFFARABAD,1992-12-16,,20,5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-17,,18,4
MUZAFFARABAD001,MUZAFFARABAD,1992-12-18,,22.2,4.2
MUZAFFARABAD001,MUZAFFARABAD,1992-12-19,,18.7,3.5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-20,,21.7,3.8
MUZAFFARABAD001,MUZAFFARABAD,1992-12-21,,19.4,4.1
MUZAFFARABAD001,MUZAFFARABAD,1992-12-22,,20,3.9
MUZAFFARABAD001,MUZAFFARABAD,1992-12-23,,21.7,4.3
MUZAFFARABAD001,MUZAFFARABAD,1992-12-24,,14,4.6
MUZAFFARABAD001,MUZAFFARABAD,1992-12-25,,17,9.1
MUZAFFARABAD001,MUZAFFARABAD,1992-12-26,,21.1,5.4
MUZAFFARABAD001,MUZAFFARABAD,1992-12-27,,23.1,5.5
MUZAFFARABAD001,MUZAFFARABAD,1992-12-28,,21.1,4
MUZAFFARABAD001,MUZAFFARABAD,1992-12-29,,21.1,4.1
MUZAFFARABAD001,MUZAFFARABAD,1992-12-30,,15.1,6
MUZAFFARABAD001,MUZAFFARABAD,1992-12-31,,18.9,9
MUZAFFARABAD001,MUZAFFARABAD,1993-01-01,,9.7,7.2
MUZAFFARABAD001,MUZAFFARABAD,1993-01-02,,13,7.4
MUZAFFARABAD001,MUZAFFARABAD,1993-01-03,,14.1,6.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-04,,16.2,4
MUZAFFARABAD001,MUZAFFARABAD,1993-01-05,,15.3,4.1
MUZAFFARABAD001,MUZAFFARABAD,1993-01-06,,15.8,4.3
MUZAFFARABAD001,MUZAFFARABAD,1993-01-07,,11.6,5.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-08,,7.2,1.3
MUZAFFARABAD001,MUZAFFARABAD,1993-01-09,,12,2.1
MUZAFFARABAD001,MUZAFFARABAD,1993-01-10,,10,3.2
MUZAFFARABAD001,MUZAFFARABAD,1993-01-11,,8.2,4.1
MUZAFFARABAD001,MUZAFFARABAD,1993-01-12,,12.8,4.2
MUZAFFARABAD001,MUZAFFARABAD,1993-01-13,,16.2,2
MUZAFFARABAD001,MUZAFFARABAD,1993-01-14,,17.2,1.8
MUZAFFARABAD001,MUZAFFARABAD,1993-01-15,,16.8,2.1
MUZAFFARABAD001,MUZAFFARABAD,1993-01-16,,11.4,3.7
MUZAFFARABAD001,MUZAFFARABAD,1993-01-17,,7.5,3.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-18,,14.2,3.8
MUZAFFARABAD001,MUZAFFARABAD,1993-01-19,,16.7,2.8
MUZAFFARABAD001,MUZAFFARABAD,1993-01-20,,17.3,2.8
MUZAFFARABAD001,MUZAFFARABAD,1993-01-21,,13,0.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-22,,15.5,0.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-23,,18.3,1
MUZAFFARABAD001,MUZAFFARABAD,1993-01-24,,18.6,1
MUZAFFARABAD001,MUZAFFARABAD,1993-01-25,,19,1.2
MUZAFFARABAD001,MUZAFFARABAD,1993-01-26,,20.5,1.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-27,,21,1.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-28,,23,1.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-29,,21.9,2
MUZAFFARABAD001,MUZAFFARABAD,1993-01-30,,20.8,3.5
MUZAFFARABAD001,MUZAFFARABAD,1993-01-31,,17.5,4.4
MUZAFFARABAD001,MUZAFFARABAD,1993-02-01,,23,4.5
MUZAFFARABAD001,MUZAFFARABAD,1993-02-02,,17.5,4.8
MUZAFFARABAD001,MUZAFFARABAD,1993-02-03,,23,4.9
MUZAFFARABAD001,MUZAFFARABAD,1993-02-04,,24.4,4.8
MUZAFFARABAD001,MUZAFFARABAD,1993-02-05,,21,6.9
MUZAFFARABAD001,MUZAFFARABAD,1993-02-06,,20.5,9.2
MUZAFFARABAD001,MUZAFFARABAD,1993-02-07,,25.6,10.2
MUZAFFARABAD001,MUZAFFARABAD,1993-02-08,,28,10.5
MUZAFFARABAD001,MUZAFFARABAD,1993-02-09,,27,11
MUZAFFARABAD001,MUZAFFARABAD,1993-02-10,,27.8,11.6
MUZAFFARABAD001,MUZAFFARABAD,1993-02-11,,28.9,12.1
MUZAFFARABAD001,MUZAFFARABAD,1993-02-12,,25.2,13
MUZAFFARABAD001,MUZAFFARABAD,1993-02-13,,28.4,10.6
MUZAFFARABAD001,MUZAFFARABAD,1993-02-14,,28,10.4
MUZAFFARABAD001,MUZAFFARABAD,1993-02-15,,19.3,10.7
MUZAFFARABAD001,MUZAFFARABAD,1993-02-16,,24.4,11.7
MUZAFFARABAD001,MUZAFFARABAD,1993-02-17,,13,7.9
MUZAFFARABAD001,MUZAFFARABAD,1993-02-18,,12.9,5.3
MUZAFFARABAD001,MUZAFFARABAD,1993-02-19,,13.1,5.4
MUZAFFARABAD001,MUZAFFARABAD,1993-02-20,,13.5,2.8
MUZAFFARABAD001,MUZAFFARABAD,1993-02-21,,18.9,3.1
MUZAFFARABAD001,MUZAFFARABAD,1993-02-22,,19.7,4.2
MUZAFFARABAD001,MUZAFFARABAD,1993-02-23,,17.5,5
MUZAFFARABAD001,MUZAFFARABAD,1993-02-24,,22.3,5.5
MUZAFFARABAD001,MUZAFFARABAD,1993-02-25,,12.7,6.4
MUZAFFARABAD001,MUZAFFARABAD,1993-02-26,,9.4,6.5
MUZAFFARABAD001,MUZAFFARABAD,1993-02-27,,10.6,6
MUZAFFARABAD001,MUZAFFARABAD,1993-02-28,,12,5.3
MUZAFFARABAD001,MUZAFFARABAD,1993-03-01,,20.5,5.4
MUZAFFARABAD001,MUZAFFARABAD,1993-03-02,,21.4,5.9
MUZAFFARABAD001,MUZAFFARABAD,1993-03-03,,22.2,6.5
MUZAFFARABAD001,MUZAFFARABAD,1993-03-04,,13.3,5
MUZAFFARABAD001,MUZAFFARABAD,1993-03-05,,23.8,5.7
MUZAFFARABAD001,MUZAFFARABAD,1993-03-06,,24.4,8.1
MUZAFFARABAD001,MUZAFFARABAD,1993-03-07,,24.2,8.6
MUZAFFARABAD001,MUZAFFARABAD,1993-03-08,,25.1,9.8
MUZAFFARABAD001,MUZAFFARABAD,1993-03-09,,27.8,10.9
MUZAFFARABAD001,MUZAFFARABAD,1993-03-10,,29.7,12
MUZAFFARABAD001,MUZAFFARABAD,1993-03-11,,25.3,7.5
MUZAFFARABAD001,MUZAFFARABAD,1993-03-12,,10,7.6
MUZAFFARABAD001,MUZAFFARABAD,1993-03-13,,10.2,6.4
MUZAFFARABAD001,MUZAFFARABAD,1993-03-14,,14,7.1
MUZAFFARABAD001,MUZAFFARABAD,1993-03-15,,12.5,6.5
MUZAFFARABAD001,MUZAFFARABAD,1993-03-16,,19.5,7
MUZAFFARABAD001,MUZAFFARABAD,1993-03-17,,21.7,7.6
MUZAFFARABAD001,MUZAFFARABAD,1993-03-18,,21,7.2
MUZAFFARABAD001,MUZAFFARABAD,1993-03-19,,17.6,5.5
MUZAFFARABAD001,MUZAFFARABAD,1993-03-20,,21.8,7.1
MUZAFFARABAD001,MUZAFFARABAD,1993-03-21,,19,8.5
MUZAFFARABAD001,MUZAFFARABAD,1993-03-22,,20.4,11
MUZAFFARABAD001,MUZAFFARABAD,1993-03-23,,14.5,7.1
MUZAFFARABAD001,MUZAFFARABAD,1993-03-24,,11,7.2
MUZAFFARABAD001,MUZAFFARABAD,1993-03-25,,11.2,6.8
MUZAFFARABAD001,MUZAFFARABAD,1993-03-26,,17.4,6.5
MUZAFFARABAD001,MUZAFFARABAD,1993-03-27,,19.5,5.2
MUZAFFARABAD001,MUZAFFARABAD,1993-03-28,,23.5,6.6
MUZAFFARABAD001,MUZAFFARABAD,1993-03-29,,24,7.2
MUZAFFARABAD001,MUZAFFARABAD,1993-03-30,,24.5,8.4
MUZAFFARABAD001,MUZAFFARABAD,1993-03-31,,19.2,7.6
MUZAFFARABAD001,MUZAFFARABAD,1993-04-01,,24,8.9
MUZAFFARABAD001,MUZAFFARABAD,1993-04-02,,24.7,9.9
MUZAFFARABAD001,MUZAFFARABAD,1993-04-03,,21.9,7.7
MUZAFFARABAD001,MUZAFFARABAD,1993-04-04,,26.1,9
MUZAFFARABAD001,MUZAFFARABAD,1993-04-05,,29.7,11
MUZAFFARABAD001,MUZAFFARABAD,1993-04-06,,30.2,12.5
MUZAFFARABAD001,MUZAFFARABAD,1993-04-07,,31.7,13.8
MUZAFFARABAD001,MUZAFFARABAD,1993-04-08,,30,15.6
MUZAFFARABAD001,MUZAFFARABAD,1993-04-09,,29.9,12.4
MUZAFFARABAD001,MUZAFFARABAD,1993-04-10,,30.5,14.5
MUZAFFARABAD001,MUZAFFARABAD,1993-04-11,,30,15
MUZAFFARABAD001,MUZAFFARABAD,1993-04-12,,26.3,14.2
MUZAFFARABAD001,MUZAFFARABAD,1993-04-13,,30.6,13.5
MUZAFFARABAD001,MUZAFFARABAD,1993-04-14,,25,14
MUZAFFARABAD001,MUZAFFARABAD,1993-04-15,,16,13
MUZAFFARABAD001,MUZAFFARABAD,1993-04-16,,19.5,11.6
MUZAFFARABAD001,MUZAFFARABAD,1993-04-17,,28,13
MUZAFFARABAD001,MUZAFFARABAD,1993-04-18,,30.5,14
MUZAFFARABAD001,MUZAFFARABAD,1993-04-19,,33,14.5
MUZAFFARABAD001,MUZAFFARABAD,1993-04-20,,34,14.4
MUZAFFARABAD001,MUZAFFARABAD,1993-04-21,,35.3,14.4
MUZAFFARABAD001,MUZAFFARABAD,1993-04-22,,34.7,18.2
MUZAFFARABAD001,MUZAFFARABAD,1993-04-23,,34.8,17.5
MUZAFFARABAD001,MUZAFFARABAD,1993-04-24,,35.3,18.2
